Name,Platform,Genre,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade
Tom Clancy's HAWX,PlayStation,Action,2009,Ubisoft,0.21,0.22,0.05,0.09,0.57,2000
Tom Clancy's HAWX,Xbox,Action,2009,Ubisoft,0.31,0.19,0.02,0.06,0.58,2000
Tom Clancy's HAWX 2,PC,Action,2010,Ubisoft,0.0,0.04,0.0,0.01,0.05,2010
Tom Clancy's HAWX 2,PlayStation,Action,2010,Ubisoft,0.21,0.12,0.03,0.05,0.42,2010
Tom Clancy's HAWX 2,Nintendo,Action,2010,Ubisoft,0.07,0.03,0.0,0.01,0.11,2010
Tom Clancy's HAWX 2,Xbox,Action,2010,Ubisoft,0.24,0.09,0.01,0.03,0.36,2010
Tom Clancy's Rainbow Six,Nintendo,Shooter,1999,Red Storm Entertainment,0.48,0.15,0.0,0.01,0.64,1990
Tom Clancy's Rainbow Six,PlayStation,Shooter,1999,Red Storm Entertainment,0.93,0.63,0.0,0.08,1.64,1990
Tom Clancy's Rainbow Six 3,Nintendo,Shooter,2004,Ubisoft,0.04,0.01,0.0,0.0,0.06,2000
Tom Clancy's Rainbow Six 3,PlayStation,Shooter,2004,Ubisoft,0.4,0.31,0.0,0.1,0.81,2000
Tom Clancy's Rainbow Six 3,Xbox,Shooter,2003,Ubisoft,0.91,0.57,0.0,0.07,1.55,2000
Tom Clancy's Rainbow Six 3: Black Arrow,Xbox,Shooter,2004,Ubisoft,0.99,0.12,0.0,0.02,1.13,2000
Tom Clancy's Rainbow Six: Lockdown,Nintendo,Shooter,2005,Ubisoft,0.04,0.01,0.0,0.0,0.05,2000
Tom Clancy's Rainbow Six: Lockdown,PlayStation,Shooter,2005,Ubisoft,0.17,0.13,0.0,0.04,0.35,2000
Tom Clancy's Rainbow Six: Lockdown,Xbox,Shooter,2005,Ubisoft,0.26,0.13,0.0,0.02,0.41,2000
Tom Clancy's Rainbow Six: Rogue Spear,Nintendo,Shooter,2002,Ubisoft,0.08,0.03,0.0,0.0,0.11,2000
Tom Clancy's Rainbow Six: Rogue Spear,PlayStation,Shooter,2001,Ubisoft,0.13,0.09,0.0,0.02,0.23,2000
Tom Clancy's Rainbow Six: Siege,PC,Shooter,2015,Ubisoft,0.12,0.08,0.0,0.02,0.22,2010
Tom Clancy's Rainbow Six: Siege,PlayStation,Shooter,2015,Ubisoft,0.54,1.16,0.13,0.32,2.15,2010
Tom Clancy's Rainbow Six: Siege,Xbox,Shooter,2015,Ubisoft,0.73,0.44,0.0,0.12,1.29,2010
Tom Clancy's Rainbow Six: Vegas,PlayStation,Shooter,2007,Ubisoft,0.47,0.53,0.03,0.22,1.25,2000
Tom Clancy's Rainbow Six: Vegas,PlayStation,Shooter,2007,Ubisoft,0.42,0.19,0.0,0.14,0.74,2000
Tom Clancy's Rainbow Six: Vegas,Xbox,Shooter,2006,Ubisoft,1.09,0.65,0.02,0.2,1.96,2000
Tom Clancy's Rainbow Six: Vegas 2,PC,Shooter,2008,Ubisoft,0.0,0.02,0.0,0.0,0.02,2000
Tom Clancy's Rainbow Six: Vegas 2,PlayStation,Shooter,2008,Ubisoft,0.66,0.45,0.04,0.21,1.35,2000
Tom Clancy's Rainbow Six: Vegas 2,Xbox,Shooter,2008,Ubisoft,1.56,0.61,0.02,0.23,2.42,2000
Tom Clancy's Splinter Cell,Nintendo,Action,2003,Ubisoft,0.07,0.03,0.0,0.0,0.1,2000
Tom Clancy's Splinter Cell,Nintendo,Action,2003,Ubisoft,0.18,0.05,0.0,0.01,0.23,2000
Tom Clancy's Splinter Cell,PlayStation,Action,2003,Ubisoft,1.15,1.11,0.0,0.4,2.65,2000
Tom Clancy's Splinter Cell,Xbox,Action,2002,Ubisoft,1.85,1.04,0.0,0.13,3.02,2000
Tom Clancy's Splinter Cell 3D,Nintendo,Action,2011,Ubisoft,0.14,0.07,0.07,0.02,0.3,2010
Tom Clancy's Splinter Cell Classic Trilogy HD,PlayStation,Action,2011,Ubisoft,0.02,0.0,0.0,0.0,0.02,2010
Tom Clancy's Splinter Cell Trilogy,PlayStation,Action,2011,Ubisoft,0.0,0.1,0.0,0.03,0.12,2010
Tom Clancy's Splinter Cell: Blacklist,PC,Action,2013,Ubisoft,0.04,0.13,0.0,0.03,0.19,2010
Tom Clancy's Splinter Cell: Blacklist,PlayStation,Action,2013,Ubisoft,0.34,0.41,0.06,0.18,0.98,2010
Tom Clancy's Splinter Cell: Blacklist,Nintendo,Action,2013,Ubisoft,0.05,0.07,0.0,0.01,0.12,2010
Tom Clancy's Splinter Cell: Blacklist,Xbox,Action,2013,Ubisoft,0.57,0.34,0.01,0.08,0.99,2010
Tom Clancy's Splinter Cell: Chaos Theory,Nintendo,Action,2005,Ubisoft,0.06,0.0,0.0,0.01,0.07,2000
Tom Clancy's Splinter Cell: Chaos Theory,Nintendo,Action,2005,Ubisoft,0.08,0.02,0.0,0.0,0.1,2000
Tom Clancy's Splinter Cell: Chaos Theory,PlayStation,Action,2005,Ubisoft,0.36,0.45,0.0,0.14,0.95,2000
Tom Clancy's Splinter Cell: Chaos Theory,Xbox,Action,2005,Ubisoft,0.68,0.38,0.0,0.05,1.11,2000
Tom Clancy's Splinter Cell: Conviction,PC,Action,2010,Ubisoft,0.0,0.08,0.0,0.02,0.11,2010
Tom Clancy's Splinter Cell: Conviction,Xbox,Action,2010,Ubisoft,1.2,0.63,0.04,0.19,2.06,2010
Tom Clancy's Splinter Cell: Double Agent,Nintendo,Action,2006,Ubisoft,0.04,0.01,0.0,0.0,0.06,2000
Tom Clancy's Splinter Cell: Double Agent,PlayStation,Action,2007,Ubisoft,0.2,0.03,0.0,0.03,0.26,2000
Tom Clancy's Splinter Cell: Double Agent,Nintendo,Action,2006,Ubisoft,0.1,0.01,0.0,0.01,0.13,2000
Tom Clancy's Splinter Cell: Double Agent,Xbox,Action,2006,Ubisoft,0.67,0.05,0.01,0.06,0.78,2000
Tom Clancy's Splinter Cell: Essentials,PlayStation,Shooter,2006,Ubisoft,0.17,0.01,0.0,0.02,0.2,2000
Tom Clancy's Splinter Cell: Pandora Tomorrow,Nintendo,Action,2004,Ubisoft,0.05,0.02,0.0,0.0,0.06,2000
Tom Clancy's Splinter Cell: Pandora Tomorrow,Nintendo,Action,2004,Ubisoft,0.06,0.02,0.0,0.0,0.08,2000
Tom Clancy's Splinter Cell: Pandora Tomorrow,PlayStation,Action,2004,Ubisoft,0.52,0.56,0.0,0.17,1.25,2000
Tom Clancy's Splinter Cell: Pandora Tomorrow,Xbox,Action,2004,Ubisoft,0.82,0.59,0.0,0.07,1.48,2000
Tom Clancy's The Division,PC,Shooter,2016,Ubisoft,0.2,0.14,0.0,0.03,0.37,2010
Tom Clancy's The Division,PlayStation,Shooter,2016,Ubisoft,1.28,1.61,0.15,0.57,3.61,2010
Tom Clancy's The Division,Xbox,Shooter,2016,Ubisoft,1.2,0.62,0.0,0.18,2.01,2010
Tom and Jerry Tales,Nintendo,Platform,2006,Warner Bros. Interactive Entertainment,0.21,0.06,0.0,0.02,0.29,2000
Tom and Jerry in Fists of Furry,Nintendo,Fighting,2000,Ubisoft,0.13,0.03,0.0,0.0,0.16,2000
Tom and Jerry in House Trap,PlayStation,Action,2000,Ubisoft,0.11,0.07,0.0,0.01,0.2,2000
Tom and Jerry in War of the Whiskers,Nintendo,Fighting,2003,NewKidCo,0.05,0.01,0.0,0.0,0.07,2000
Tom and Jerry in War of the Whiskers,PlayStation,Fighting,2002,Ubisoft,0.13,0.1,0.0,0.03,0.26,2000
Tom and Jerry: Infurnal Escape,Nintendo,Action,2003,Ubisoft,0.12,0.04,0.0,0.0,0.16,2000
Tomb Raider,PC,Action,1996,Eidos Interactive,0.96,0.07,0.0,0.0,1.03,1990
Tomb Raider,PlayStation,Action,1996,Eidos Interactive,2.29,1.97,0.13,0.24,4.63,1990
Tomb Raider (2013),PlayStation,Action,2013,Square Enix,0.6,1.31,0.08,0.52,2.51,2010
Tomb Raider (2013),PlayStation,Action,2014,Square Enix,0.47,0.64,0.06,0.25,1.41,2010
Tomb Raider (2013),Xbox,Action,2013,Square Enix,0.86,0.87,0.01,0.17,1.92,2010
Tomb Raider (2013),Xbox,Action,2014,Square Enix,0.34,0.21,0.0,0.05,0.6,2010
Tomb Raider Chronicles,PlayStation,Action,1999,Eidos Interactive,0.34,0.23,0.0,0.04,0.61,1990
Tomb Raider II,PC,Action,1997,Eidos Interactive,0.91,1.25,0.0,0.13,2.29,1990
Tomb Raider II,PlayStation,Action,1997,Eidos Interactive,2.3,2.46,0.2,0.28,5.24,1990
Tomb Raider III: Adventures of Lara Croft,PC,Action,1998,Eidos Interactive,0.59,0.03,0.0,0.0,0.62,1990
Tomb Raider III: Adventures of Lara Croft,PlayStation,Action,1997,Eidos Interactive,1.66,1.58,0.12,0.18,3.54,1990
Tomb Raider: Anniversary,PC,Action,2007,Eidos Interactive,0.0,0.03,0.0,0.01,0.04,2000
Tomb Raider: Anniversary,PlayStation,Action,2007,Eidos Interactive,0.41,0.02,0.0,0.07,0.5,2000
Tomb Raider: Anniversary,PlayStation,Action,2007,Eidos Interactive,0.21,0.23,0.0,0.13,0.57,2000
Tomb Raider: Anniversary,Nintendo,Action,2007,Eidos Interactive,0.12,0.63,0.0,0.11,0.86,2000
Tomb Raider: Anniversary,Xbox,Action,2007,Eidos Interactive,0.12,0.23,0.0,0.05,0.4,2000
Tomb Raider: Legend,Nintendo,Action,2006,Eidos Interactive,0.04,0.02,0.0,0.01,0.07,2000
Tomb Raider: Legend,Nintendo,Action,2006,Eidos Interactive,0.06,0.02,0.0,0.0,0.08,2000
Tomb Raider: Legend,PC,Action,2006,Eidos Interactive,0.0,0.01,0.0,0.0,0.02,2000
Tomb Raider: Legend,PlayStation,Action,2006,Eidos Interactive,0.25,0.19,0.02,0.06,0.52,2000
Tomb Raider: Legend,PlayStation,Action,2006,Eidos Interactive,0.09,0.24,0.0,0.12,0.46,2000
Tomb Raider: Legend,Xbox,Action,2006,Eidos Interactive,0.27,0.08,0.01,0.03,0.39,2000
Tomb Raider: Legend,Xbox,Action,2006,Eidos Interactive,0.1,0.03,0.0,0.0,0.13,2000
Tomb Raider: The Last Revelation,PC,Action,1998,Eidos Interactive,0.41,0.0,0.0,0.0,0.41,1990
Tomb Raider: The Last Revelation,PlayStation,Action,1998,Eidos Interactive,1.15,1.14,0.06,0.13,2.48,1990
Tomb Raider: The Prophecy,Nintendo,Action,2002,Ubisoft,0.1,0.04,0.0,0.0,0.14,2000
Tomb Raider: Underworld,Nintendo,Action,2008,Eidos Interactive,0.16,0.03,0.0,0.02,0.2,2000
Tomb Raider: Underworld,PC,Action,2008,Eidos Interactive,0.0,0.06,0.0,0.02,0.08,2000
Tomb Raider: Underworld,PlayStation,Action,2009,Eidos Interactive,0.09,0.04,0.0,0.05,0.18,2000
Tomb Raider: Underworld,PlayStation,Action,2008,Eidos Interactive,0.45,0.56,0.05,0.22,1.27,2000
Tomb Raider: Underworld,Nintendo,Action,2008,Eidos Interactive,0.14,0.28,0.0,0.06,0.48,2000
Tomb Raider: Underworld,Xbox,Action,2008,Eidos Interactive,0.53,0.43,0.01,0.11,1.08,2000
Tomb Raider: Underworld (Others sales),PlayStation,Adventure,2009,Eidos Interactive,0.0,0.21,0.0,0.04,0.26,2000
Tomba!,PlayStation,Platform,1997,Sony Computer Entertainment,0.15,0.1,0.0,0.02,0.26,1990
Tomba! 2: The Evil Swine Return,PlayStation,Platform,1999,Sony Computer Entertainment,0.16,0.11,0.0,0.02,0.29,1990
Tomodachi Life,Nintendo,Simulation,2013,Nintendo,0.96,2.02,1.89,0.28,5.15,2010
Tomoyo After: It's a Wonderful Life CS Edition,PlayStation,Adventure,2007,Prototype,0.0,0.0,0.01,0.0,0.01,2000
Tomoyo After: It's a Wonderful Life CS Edition,PlayStation,Adventure,2009,Prototype,0.0,0.0,0.04,0.0,0.04,2000
Tongari Boushi to Mahou no Otana,Nintendo,Simulation,2010,Konami Digital Entertainment,0.0,0.0,0.44,0.0,0.44,2010
Tongari Boushi to Oshare na Mahou Tsukai,Nintendo,Action,2011,Konami Digital Entertainment,0.0,0.0,0.24,0.0,0.24,2010
Tonic Trouble,Nintendo,Platform,1999,Ubisoft,0.09,0.02,0.0,0.0,0.11,1990
Tonka Rescue Patrol,Nintendo,Action,2003,TDK Mediactive,0.05,0.01,0.0,0.0,0.06,2000
Tony Hawk's American Sk8land,Nintendo,Sports,2005,Activision,0.19,0.01,0.0,0.02,0.21,2000
Tony Hawk's American Sk8land,Nintendo,Sports,2005,Activision,0.17,0.06,0.0,0.0,0.24,2000
Tony Hawk's American Wasteland,Nintendo,Sports,2005,Activision,0.33,0.08,0.0,0.01,0.42,2000
Tony Hawk's American Wasteland,Xbox,Sports,2005,Activision,0.28,0.02,0.0,0.03,0.32,2000
Tony Hawk's American Wasteland,Xbox,Sports,2005,Activision,0.4,0.2,0.0,0.03,0.62,2000
Tony Hawk's American Wasteland (Old all region sales),PlayStation,Sports,2005,Activision,0.8,0.63,0.01,0.19,1.62,2000
Tony Hawk's American Wasteland (Weekly american sales),PlayStation,Sports,2005,Activision,1.38,0.05,0.0,0.02,1.45,2000
Tony Hawk's Downhill Jam,Nintendo,Sports,2006,Activision,0.2,0.0,0.0,0.02,0.22,2000
Tony Hawk's Motion,Nintendo,Sports,2008,Activision,0.19,0.0,0.0,0.02,0.21,2000
Tony Hawk's Pro Skater,Other,Sports,2000,Activision,0.9,0.38,0.01,0.05,1.33,2000
Tony Hawk's Pro Skater,Nintendo,Sports,2000,Activision,1.68,0.4,0.0,0.03,2.11,2000
Tony Hawk's Pro Skater,PlayStation,Sports,1999,Activision,3.42,1.38,0.02,0.2,5.02,1990
Tony Hawk's Pro Skater 2,Nintendo,Sports,2001,Activision,0.85,0.31,0.0,0.02,1.18,2000
Tony Hawk's Pro Skater 2,Nintendo,Sports,2001,Activision,0.59,0.16,0.0,0.01,0.76,2000
Tony Hawk's Pro Skater 2,PlayStation,Sports,2000,Activision,3.05,1.41,0.02,0.2,4.68,2000
Tony Hawk's Pro Skater 2x,Xbox,Sports,2001,Activision,0.41,0.19,0.0,0.03,0.63,2000
Tony Hawk's Pro Skater 3,Nintendo,Sports,2002,Activision,0.37,0.14,0.0,0.01,0.52,2000
Tony Hawk's Pro Skater 3,Nintendo,Sports,2001,Activision,0.64,0.17,0.0,0.02,0.82,2000
Tony Hawk's Pro Skater 3,Nintendo,Sports,2002,Activision,0.06,0.02,0.0,0.0,0.08,2000
Tony Hawk's Pro Skater 3,PlayStation,Sports,2001,Activision,1.09,0.49,0.02,0.07,1.67,2000
Tony Hawk's Pro Skater 3,PlayStation,Sports,2001,Activision,2.66,1.29,0.01,0.46,4.41,2000
Tony Hawk's Pro Skater 3,Xbox,Sports,2002,Activision,0.34,0.18,0.0,0.02,0.55,2000
Tony Hawk's Pro Skater 4,Nintendo,Sports,2002,Activision,0.41,0.15,0.0,0.01,0.57,2000
Tony Hawk's Pro Skater 4,Nintendo,Sports,2002,Activision,0.45,0.12,0.0,0.02,0.58,2000
Tony Hawk's Pro Skater 4,PlayStation,Sports,2002,Activision,2.13,1.18,0.01,0.35,3.67,2000
Tony Hawk's Pro Skater 4,Xbox,Sports,2002,Activision,0.59,0.3,0.0,0.04,0.93,2000
Tony Hawk's Pro Skater 5,PlayStation,Sports,2015,Activision,0.04,0.0,0.0,0.01,0.06,2010
Tony Hawk's Pro Skater 5,PlayStation,Sports,2015,Activision,0.09,0.08,0.0,0.03,0.2,2010
Tony Hawk's Pro Skater 5,Xbox,Sports,2015,Activision,0.06,0.0,0.0,0.01,0.07,2010
Tony Hawk's Pro Skater 5,Xbox,Sports,2015,Activision,0.08,0.02,0.0,0.01,0.11,2010
Tony Hawk's Project 8,PlayStation,Sports,2006,Activision,0.72,0.03,0.0,0.12,0.87,2000
Tony Hawk's Project 8,PlayStation,Sports,2006,Activision,0.3,0.23,0.01,0.1,0.63,2000
Tony Hawk's Project 8,PlayStation,Sports,2006,Activision,0.41,0.08,0.0,0.07,0.56,2000
Tony Hawk's Project 8,Xbox,Sports,2006,Activision,0.44,0.02,0.0,0.04,0.49,2000
Tony Hawk's Proving Ground,Nintendo,Sports,2007,Activision,0.21,0.01,0.0,0.02,0.23,2000
Tony Hawk's Proving Ground,PlayStation,Sports,2007,Activision,0.55,0.02,0.0,0.09,0.66,2000
Tony Hawk's Proving Ground,PlayStation,Sports,2007,Activision,0.36,0.05,0.0,0.05,0.45,2000
Tony Hawk's Proving Ground,Nintendo,Sports,2007,Activision,0.22,0.01,0.0,0.02,0.25,2000
Tony Hawk's Proving Ground,Xbox,Sports,2007,Activision,0.49,0.02,0.0,0.04,0.56,2000
Tony Hawk's Underground,Nintendo,Sports,2003,Activision,0.43,0.16,0.0,0.01,0.6,2000
Tony Hawk's Underground,Nintendo,Sports,2003,Activision,0.54,0.14,0.0,0.02,0.7,2000
Tony Hawk's Underground,PlayStation,Sports,2003,Activision,2.29,1.17,0.01,0.42,3.9,2000
Tony Hawk's Underground,Xbox,Sports,2003,Activision,0.85,0.37,0.0,0.05,1.27,2000
Tony Hawk's Underground 2,Nintendo,Sports,2004,Activision,0.35,0.13,0.0,0.01,0.49,2000
Tony Hawk's Underground 2,Nintendo,Sports,2004,Activision,0.38,0.1,0.0,0.01,0.5,2000
Tony Hawk's Underground 2,PlayStation,Sports,2004,Activision,1.25,0.86,0.01,0.26,2.37,2000
Tony Hawk's Underground 2,Xbox,Sports,2004,Activision,0.48,0.24,0.0,0.03,0.75,2000
Tony Hawk's Underground 2 Remix,PlayStation,Sports,2005,Activision,0.46,0.21,0.0,0.15,0.82,2000
Tony Hawk: RIDE,PlayStation,Sports,2009,Activision,0.38,0.15,0.0,0.08,0.6,2000
Tony Hawk: RIDE,Nintendo,Sports,2009,Activision,0.7,0.17,0.0,0.08,0.95,2000
Tony Hawk: RIDE,Xbox,Sports,2009,Activision,0.46,0.1,0.0,0.05,0.61,2000
Tony Hawk: Shred,PlayStation,Sports,2010,Activision,0.18,0.07,0.0,0.04,0.28,2010
Tony Hawk: Shred,Nintendo,Sports,2010,Activision,0.41,0.11,0.0,0.04,0.56,2010
Tony Hawk: Shred,Xbox,Sports,2010,Activision,0.17,0.07,0.0,0.02,0.26,2010
Too Human,Xbox,Role-Playing,2008,Microsoft Game Studios,0.38,0.3,0.03,0.08,0.79,2000
Top Angler: Real Bass Fishing,PlayStation,Sports,2002,Xicat Interactive,0.05,0.04,0.0,0.01,0.11,2000
Top Gear Hyper-Bike,Nintendo,Racing,1999,Kemco,0.05,0.01,0.0,0.0,0.06,1990
Top Gear Overdrive,Nintendo,Racing,1998,Kemco,0.23,0.06,0.0,0.0,0.29,1990
Top Gear RPM Tuning,Xbox,Racing,2005,Wanadoo,0.01,0.0,0.0,0.0,0.02,2000
Top Gear Rally,Nintendo,Racing,2003,Kemco,0.06,0.02,0.0,0.0,0.09,2000
Top Gear Rally,Nintendo,Racing,1997,Kemco,0.32,0.07,0.0,0.0,0.4,1990
Top Gear Rally 2,Nintendo,Racing,1999,Kemco,0.09,0.02,0.0,0.0,0.11,1990
Top Gun,Nintendo,Simulation,2006,505 Games,0.04,0.0,0.0,0.0,0.04,2000
Top Gun,PlayStation,Simulation,2011,505 Games,0.06,0.0,0.0,0.01,0.07,2010
Top Gun: Combat Zones,Nintendo,Simulation,2004,Mastiff,0.07,0.03,0.0,0.0,0.1,2000
Top Gun: Combat Zones,Nintendo,Simulation,2002,Titus,0.12,0.03,0.0,0.0,0.15,2000
Top Gun: Combat Zones,PlayStation,Simulation,2001,Titus,0.45,0.35,0.0,0.12,0.92,2000
Top Gun: Fire at Will!,PlayStation,Misc,1996,Microprose,0.3,0.21,0.0,0.04,0.55,1990
Top Gun: Firestorm Advance,Nintendo,Shooter,2002,Titus,0.07,0.02,0.0,0.0,0.09,2000
Top Gun: Hard Lock,PlayStation,Action,2012,505 Games,0.0,0.03,0.0,0.01,0.03,2010
Top Gun: Hard Lock,Xbox,Action,2012,505 Games,0.03,0.02,0.0,0.0,0.06,2010
Top Shot Arcade,Nintendo,Shooter,2011,Activision,0.13,0.0,0.0,0.01,0.14,2010
Top Spin,PlayStation,Sports,2005,Take-Two Interactive,0.05,0.04,0.0,0.01,0.1,2000
Top Spin,Xbox,Sports,2003,Microsoft Game Studios,0.36,0.08,0.0,0.02,0.46,2000
Top Spin 2,Nintendo,Sports,2006,Take-Two Interactive,0.05,0.0,0.0,0.0,0.05,2000
Top Spin 2,Xbox,Sports,2006,Take-Two Interactive,0.15,0.01,0.0,0.01,0.17,2000
Top Spin 3,Nintendo,Action,2008,D3Publisher,0.11,0.02,0.0,0.01,0.14,2000
Top Spin 3,PlayStation,Action,2008,Take-Two Interactive,0.08,0.37,0.0,0.12,0.57,2000
Top Spin 3,Nintendo,Action,2008,Take-Two Interactive,0.15,0.37,0.0,0.07,0.58,2000
Top Spin 3,Xbox,Action,2008,Take-Two Interactive,0.09,0.4,0.0,0.07,0.57,2000
Top Spin 4,PlayStation,Sports,2011,Take-Two Interactive,0.17,0.4,0.0,0.14,0.71,2010
Top Spin 4,Nintendo,Sports,2011,Take-Two Interactive,0.05,0.09,0.0,0.02,0.16,2010
Top Spin 4,Xbox,Sports,2011,Take-Two Interactive,0.15,0.23,0.0,0.04,0.42,2010
ToraDora Portable!,PlayStation,Adventure,2009,Namco Bandai Games,0.0,0.0,0.08,0.0,0.08,2000
Torchlight,PC,Role-Playing,2009,JoWood Productions,0.0,0.06,0.0,0.02,0.07,2000
Toriko: Gourmet Battle!,Nintendo,Role-Playing,2013,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,2010
Toriko: Gourmet Monsters!,Nintendo,Role-Playing,2012,Namco Bandai Games,0.0,0.0,0.16,0.0,0.16,2010
Toriko: Gourmet Survival!,PlayStation,Role-Playing,2011,Namco Bandai Games,0.0,0.0,0.36,0.0,0.36,2010
Toriko: Ultimate Survival,Nintendo,Action,2013,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,2010
Torino 2006,PlayStation,Sports,2006,Take-Two Interactive,0.06,0.05,0.0,0.02,0.13,2000
Torino 2006,Xbox,Sports,2006,Take-Two Interactive,0.03,0.01,0.0,0.0,0.04,2000
Tork: Prehistoric Punk,Xbox,Platform,2005,Microsoft Game Studios,0.02,0.01,0.0,0.0,0.03,2000
Tornado Outbreak,PlayStation,Action,2009,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.09,2000
Tornado Outbreak,Nintendo,Action,2009,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,2000
Tornado Outbreak,Xbox,Action,2009,Konami Digital Entertainment,0.07,0.0,0.0,0.01,0.08,2000
Torneko no Daibouken: Fushigi no Dungeon,Nintendo,Role-Playing,1993,ChunSoft,0.0,0.0,0.78,0.0,0.78,1990
Toro to Morimori,PlayStation,Misc,2009,Sony Computer Entertainment,0.0,0.0,0.01,0.0,0.01,2000
Toshochu: Run for Money,Nintendo,Adventure,2012,Namco Bandai Games,0.0,0.0,0.62,0.0,0.62,2010
Total Immersion Racing,PlayStation,Racing,2002,Empire Interactive,0.05,0.04,0.0,0.01,0.11,2000
Total Immersion Racing,Xbox,Racing,2002,Empire Interactive,0.02,0.01,0.0,0.0,0.02,2000
Total Overdose: A Gunslinger's Tale in Mexico,PlayStation,Shooter,2005,Eidos Interactive,0.04,0.04,0.0,0.01,0.09,2000
Total Overdose: A Gunslinger's Tale in Mexico,Xbox,Shooter,2005,Eidos Interactive,0.02,0.01,0.0,0.0,0.02,2000
Total War Attila: Tyrants & Kings,PC,Strategy,2016,Koch Media,0.0,0.01,0.0,0.0,0.01,2010
Total War: Attila,PC,Strategy,2015,Sega,0.09,0.13,0.0,0.02,0.23,2010
Total War: Rome II,PC,Strategy,2013,Sega,0.12,0.53,0.0,0.11,0.76,2010
Total War: Shogun 2,PC,Strategy,2011,Sega,0.19,0.31,0.0,0.09,0.59,2010
Total War: Shogun 2 - Fall of the Samurai,PC,Strategy,2012,Sega,0.07,0.1,0.0,0.03,0.2,2010
Total War: WARHAMMER,PC,Strategy,2016,Sega,0.0,0.1,0.0,0.01,0.1,2010
Totaled!,Xbox,Racing,2002,Rage Software,0.05,0.02,0.0,0.0,0.07,2000
Totally Spies!,Nintendo,Platform,2005,Atari,0.02,0.01,0.0,0.0,0.03,2000
Totally Spies! 2: Undercover,Nintendo,Action,2006,Atari,0.01,0.01,0.0,0.0,0.02,2000
Totally Spies! Totally Party,PC,Misc,2008,Ubisoft,0.0,0.02,0.0,0.0,0.03,2000
Totally Spies! Totally Party,PlayStation,Misc,2008,Ubisoft,0.01,0.01,0.0,0.0,0.01,2000
Totally Spies! Totally Party,Nintendo,Misc,2008,Ubisoft,0.09,0.01,0.0,0.01,0.11,2000
Tottadoo! Yoiko no Mujintou Seikatsu,Nintendo,Adventure,2008,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19,2000
Touch 'N' Play Collection,Nintendo,Misc,2010,O-Games,0.04,0.02,0.0,0.01,0.07,2010
Touch Detective,Nintendo,Adventure,2006,505 Games,0.06,0.03,0.0,0.01,0.1,2000
Touch Detective (JP sales),Nintendo,Adventure,2006,505 Games,0.0,0.0,0.02,0.0,0.02,2000
Touch Detective 2 1/2,Nintendo,Adventure,2007,505 Games,0.09,0.0,0.01,0.01,0.11,2000
Touch Detective 3: Does Funghi Dream of Bananas?,Nintendo,Adventure,2014,Success,0.0,0.0,0.01,0.0,0.01,2010
Touch Detective: Nameko Shigeru,Nintendo,Adventure,2013,Success,0.0,0.0,0.07,0.0,0.07,2010
Touch Mechanic,Nintendo,Simulation,2008,Nintendo,0.09,0.0,0.0,0.01,0.1,2000
Touch My Katamari,PlayStation,Puzzle,2011,Namco Bandai Games,0.08,0.04,0.0,0.02,0.14,2010
Touch Shot! Love Application,PlayStation,Adventure,2012,Compile Heart,0.0,0.0,0.03,0.0,0.03,2010
Touch the Dead,Nintendo,Shooter,2007,Eidos Interactive,0.2,0.0,0.0,0.02,0.22,2000
TouchMaster,Nintendo,Puzzle,2007,Midway Games,0.49,1.27,0.0,0.25,2.01,2000
TouchMaster 2,Nintendo,Puzzle,2008,Midway Games,0.3,0.49,0.0,0.1,0.9,2000
TouchMaster 3,Nintendo,Puzzle,2009,Warner Bros. Interactive Entertainment,0.3,0.11,0.0,0.04,0.44,2000
TouchMaster 3(Others sales),Nintendo,Puzzle,2009,Warner Bros. Interactive Entertainment,0.0,0.24,0.0,0.02,0.26,2000
TouchMaster: Connect,Nintendo,Puzzle,2010,Warner Bros. Interactive Entertainment,0.11,0.17,0.0,0.03,0.31,2010
Touhoku Daigaku Mirai Kagaku Gijutsu Kyoudou Kenkyuu Center Kawashima Ryuuta Kyouju Kanshu: Nou Ryoku Trainer Portable,PlayStation,Misc,2005,Sega,0.0,0.0,0.3,0.0,0.3,2000
Touhou Genso Rondo: Bullet Ballet,PlayStation,Shooter,2016,Nippon Ichi Software,0.01,0.0,0.0,0.0,0.02,2010
Toukiden 2,PlayStation,Action,2016,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,2010
Toukiden 2,PlayStation,Action,2016,Tecmo Koei,0.0,0.0,0.08,0.0,0.08,2010
Toukiden 2,PlayStation,Action,2016,Tecmo Koei,0.0,0.0,0.11,0.0,0.11,2010
Toukiden Kiwami,PlayStation,Action,2015,Tecmo Koei,0.05,0.07,0.02,0.02,0.17,2010
Toukiden Kiwami,PlayStation,Action,2014,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,2010
Toukiden Kiwami,PlayStation,Action,2014,Tecmo Koei,0.05,0.05,0.17,0.03,0.3,2010
